trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R11-WD-17,,,337,26,,,,
R11-WD-17,,,338,27,,,,
R11-WD-17,,,339,28,,,,
R11-WD-17,16:10:00,16:10:00,340,29,,,,
R11-WD-17,,,341,30,,,,
R11-WD-17,,,342,31,,,,
R11-WD-17,,,343,32,,,,
R11-WD-17,,,344,33,,,,
R11-WD-17,,,345,34,,,,
R11-WD-17,16:19:00,16:19:00,346,35,,,,
R11-WD-17,,,347,36,,,,
R11-WD-17,,,348,37,,,,
R11-WD-17,,,349,38,,,,
R11-WD-17,,,350,39,,,,
R11-WD-17,,,351,40,,,,
R11-WD-17,,,352,41,,,,
R11-WD-17,16:25:00,16:25:00,353,42,,,,
R11-WD-17,,,354,43,,,,
R11-WD-17,,,355,44,,,,
R11-WD-17,,,356,45,,,,
R11-WD-17,,,357,46,,,,
R11-WD-17,,,358,47,,,,
R11-WD-17,,,359,48,,,,
R11-WD-17,,,360,49,,,,
R11-WD-17,,,361,50,,,,
R11-WD-17,,,362,51,,,,
R11-WD-17,,,363,52,,,,
R11-WD-17,,,364,53,,,,
R11-WD-17,,,365,54,,,,
R11-WD-17,16:30:00,16:30:00,366,55,,,,
R11-WD-17,,,367,56,,,,
R11-WD-17,,,368,57,,,,
R11-WD-17,,,369,58,,,,
R11-WD-17,,,370,59,,,,
R11-WD-17,,,371,60,,,,
R11-WD-17,,,372,61,,,,
R11-WD-17,,,373,62,,,,
R11-WD-17,,,374,63,,,,
R11-WD-17,,,375,64,,,,
R11-WD-17,16:40:00,16:40:00,000,65,,,,
R11-WD-18,16:20:00,16:20:00,000,0,,,,
R11-WD-18,,,171,1,,,,
R11-WD-18,,,313,2,,,,
R11-WD-18,,,314,3,,,,
R11-WD-18,,,315,4,,,,
R11-WD-18,,,316,5,,,,
R11-WD-18,,,317,6,,,,
R11-WD-18,,,318,7,,,,
R11-WD-18,,,319,8,,,,
R11-WD-18,,,320,9,,,,
R11-WD-18,,,321,10,,,,
R11-WD-18,,,322,11,,,,
R11-WD-18,,,323,12,,,,
R11-WD-18,,,324,13,,,,
R11-WD-18,16:27:00,16:27:00,325,14,,,,
R11-WD-18,,,326,15,,,,
R11-WD-18,,,327,16,,,,
R11-WD-18,,,328,17,,,,
R11-WD-18,,,329,18,,,,
R11-WD-18,,,330,19,,,,
R11-WD-18,,,331,20,,,,
R11-WD-18,,,332,21,,,,
R11-WD-18,,,333,22,,,,
R11-WD-18,,,334,23,,,,
R11-WD-18,16:34:00,16:34:00,335,24,,,,
R11-WD-18,,,336,25,,,,
R11-WD-18,,,337,26,,,,
R11-WD-18,,,338,27,,,,
R11-WD-18,,,339,28,,,,
R11-WD-18,16:40:00,16:40:00,340,29,,,,
R11-WD-18,,,341,30,,,,
R11-WD-18,,,342,31,,,,
R11-WD-18,,,343,32,,,,
R11-WD-18,,,344,33,,,,
R11-WD-18,,,345,34,,,,
R11-WD-18,16:49:00,16:49:00,346,35,,,,
R11-WD-18,,,347,36,,,,
R11-WD-18,,,348,37,,,,
R11-WD-18,,,349,38,,,,
R11-WD-18,,,350,39,,,,
R11-WD-18,,,351,40,,,,
R11-WD-18,,,352,41,,,,
R11-WD-18,16:55:00,16:55:00,353,42,,,,
R11-WD-18,,,354,43,,,,
R11-WD-18,,,355,44,,,,
R11-WD-18,,,356,45,,,,
R11-WD-18,,,357,46,,,,
R11-WD-18,,,358,47,,,,
R11-WD-18,,,359,48,,,,
R11-WD-18,,,360,49,,,,
R11-WD-18,,,361,50,,,,
R11-WD-18,,,362,51,,,,
R11-WD-18,,,363,52,,,,
R11-WD-18,,,364,53,,,,
R11-WD-18,,,365,54,,,,
R11-WD-18,17:00:00,17:00:00,366,55,,,,
R11-WD-18,,,367,56,,,,
R11-WD-18,,,368,57,,,,
R11-WD-18,,,369,58,,,,
R11-WD-18,,,370,59,,,,
R11-WD-18,,,371,60,,,,
R11-WD-18,,,372,61,,,,
R11-WD-18,,,373,62,,,,
R11-WD-18,,,374,63,,,,
R11-WD-18,,,375,64,,,,
R11-WD-18,17:10:00,17:10:00,000,65,,,,
R11-WD-19,16:50:00,16:50:00,000,0,,,,
R11-WD-19,,,171,1,,,,
R11-WD-19,,,313,2,,,,
R11-WD-19,,,314,3,,,,
R11-WD-19,,,315,4,,,,
R11-WD-19,,,316,5,,,,
R11-WD-19,,,317,6,,,,
R11-WD-19,,,318,7,,,,
R11-WD-19,,,319,8,,,,
R11-WD-19,,,320,9,,,,
R11-WD-19,,,321,10,,,,
R11-WD-19,,,322,11,,,,
R11-WD-19,,,323,12,,,,
R11-WD-19,,,324,13,,,,
R11-WD-19,16:57:00,16:57:00,325,14,,,,
R11-WD-19,,,326,15,,,,
R11-WD-19,,,327,16,,,,
R11-WD-19,,,328,17,,,,
R11-WD-19,,,329,18,,,,
R11-WD-19,,,330,19,,,,
R11-WD-19,,,331,20,,,,
R11-WD-19,,,332,21,,,,
R11-WD-19,,,333,22,,,,
R11-WD-19,,,334,23,,,,
R11-WD-19,17:04:00,17:04:00,335,24,,,,
R11-WD-19,,,336,25,,,,
R11-WD-19,,,337,26,,,,
R11-WD-19,,,338,27,,,,
R11-WD-19,,,339,28,,,,
R11-WD-19,17:10:00,17:10:00,340,29,,,,
R11-WD-19,,,341,30,,,,
R11-WD-19,,,342,31,,,,
R11-WD-19,,,343,32,,,,
R11-WD-19,,,344,33,,,,
R11-WD-19,,,345,34,,,,
R11-WD-19,17:19:00,17:19:00,346,35,,,,
R11-WD-19,,,347,36,,,,
R11-WD-19,,,348,37,,,,
R11-WD-19,,,349,38,,,,
R11-WD-19,,,350,39,,,,
R11-WD-19,,,351,40,,,,
R11-WD-19,,,352,41,,,,
R11-WD-19,17:25:00,17:25:00,353,42,,,,
R11-WD-19,,,354,43,,,,
R11-WD-19,,,355,44,,,,
R11-WD-19,,,356,45,,,,
R11-WD-19,,,357,46,,,,
R11-WD-19,,,358,47,,,,
R11-WD-19,,,359,48,,,,
R11-WD-19,,,360,49,,,,
R11-WD-19,,,361,50,,,,
R11-WD-19,,,362,51,,,,
R11-WD-19,,,363,52,,,,
R11-WD-19,,,364,53,,,,
R11-WD-19,,,365,54,,,,
R11-WD-19,17:30:00,17:30:00,366,55,,,,
R11-WD-19,,,367,56,,,,
R11-WD-19,,,368,57,,,,
R11-WD-19,,,369,58,,,,
R11-WD-19,,,370,59,,,,
R11-WD-19,,,371,60,,,,
R11-WD-19,,,372,61,,,,
R11-WD-19,,,373,62,,,,
R11-WD-19,,,374,63,,,,
R11-WD-19,,,375,64,,,,
R11-WD-19,17:40:00,17:40:00,000,65,,,,
R11-WD-20,17:20:00,17:20:00,000,0,,,,
R11-WD-20,,,171,1,,,,
R11-WD-20,,,313,2,,,,
R11-WD-20,,,314,3,,,,
R11-WD-20,,,315,4,,,,
R11-WD-20,,,316,5,,,,
R11-WD-20,,,317,6,,,,
R11-WD-20,,,318,7,,,,
R11-WD-20,,,319,8,,,,
R11-WD-20,,,320,9,,,,
R11-WD-20,,,321,10,,,,
R11-WD-20,,,322,11,,,,
R11-WD-20,,,323,12,,,,
R11-WD-20,,,324,13,,,,
R11-WD-20,17:27:00,17:27:00,325,14,,,,
R11-WD-20,,,326,15,,,,
R11-WD-20,,,327,16,,,,
R11-WD-20,,,328,17,,,,
R11-WD-20,,,329,18,,,,
R11-WD-20,,,330,19,,,,
R11-WD-20,,,331,20,,,,
R11-WD-20,,,332,21,,,,
R11-WD-20,,,333,22,,,,
R11-WD-20,,,334,23,,,,
R11-WD-20,17:34:00,17:34:00,335,24,,,,
R11-WD-20,,,336,25,,,,
R11-WD-20,,,337,26,,,,
R11-WD-20,,,338,27,,,,
R11-WD-20,,,339,28,,,,
R11-WD-20,17:40:00,17:40:00,340,29,,,,
R11-WD-20,,,341,30,,,,
R11-WD-20,,,342,31,,,,
R11-WD-20,,,343,32,,,,
R11-WD-20,,,344,33,,,,
R11-WD-20,,,345,34,,,,
R11-WD-20,17:49:00,17:49:00,346,35,,,,
R11-WD-20,,,347,36,,,,
R11-WD-20,,,348,37,,,,
R11-WD-20,,,349,38,,,,
R11-WD-20,,,350,39,,,,
R11-WD-20,,,351,40,,,,
R11-WD-20,,,352,41,,,,
R11-WD-20,17:55:00,17:55:00,353,42,,,,
R11-WD-20,,,354,43,,,,
R11-WD-20,,,355,44,,,,
R11-WD-20,,,356,45,,,,
R11-WD-20,,,357,46,,,,
R11-WD-20,,,358,47,,,,
R11-WD-20,,,359,48,,,,
R11-WD-20,,,360,49,,,,
R11-WD-20,,,361,50,,,,
R11-WD-20,,,362,51,,,,
R11-WD-20,,,363,52,,,,
R11-WD-20,,,364,53,,,,
R11-WD-20,,,365,54,,,,
R11-WD-20,18:00:00,18:00:00,366,55,,,,
R11-WD-20,,,367,56,,,,
R11-WD-20,,,368,57,,,,
R11-WD-20,,,369,58,,,,
R11-WD-20,,,370,59,,,,
R11-WD-20,,,371,60,,,,
R11-WD-20,,,372,61,,,,
R11-WD-20,,,373,62,,,,
R11-WD-20,,,374,63,,,,
R11-WD-20,,,375,64,,,,
R11-WD-20,18:10:00,18:10:00,000,65,,,,
R11-WD-21,18:20:00,18:20:00,000,0,,,,
R11-WD-21,,,171,1,,,,
R11-WD-21,,,313,2,,,,
R11-WD-21,,,314,3,,,,
R11-WD-21,,,315,4,,,,
R11-WD-21,,,316,5,,,,
R11-WD-21,,,317,6,,,,
R11-WD-21,,,318,7,,,,
R11-WD-21,,,319,8,,,,
R11-WD-21,,,320,9,,,,
R11-WD-21,,,321,10,,,,
R11-WD-21,,,322,11,,,,
R11-WD-21,,,323,12,,,,
R11-WD-21,,,324,13,,,,
R11-WD-21,18:27:00,18:27:00,325,14,,,,
R11-WD-21,,,326,15,,,,
R11-WD-21,,,327,16,,,,
R11-WD-21,,,328,17,,,,
R11-WD-21,,,329,18,,,,
R11-WD-21,,,330,19,,,,
R11-WD-21,,,331,20,,,,
R11-WD-21,,,332,21,,,,
R11-WD-21,,,333,22,,,,
R11-WD-21,,,334,23,,,,
R11-WD-21,18:34:00,18:34:00,335,24,,,,
R11-WD-21,,,336,25,,,,
R11-WD-21,,,337,26,,,,
R11-WD-21,,,338,27,,,,
R11-WD-21,,,339,28,,,,
R11-WD-21,18:40:00,18:40:00,340,29,,,,
R11-WD-21,,,341,30,,,,
R11-WD-21,,,342,31,,,,
R11-WD-21,,,343,32,,,,
R11-WD-21,,,344,33,,,,
R11-WD-21,,,345,34,,,,
R11-WD-21,18:49:00,18:49:00,346,35,,,,
R11-WD-21,,,347,36,,,,
R11-WD-21,,,348,37,,,,
R11-WD-21,,,349,38,,,,
R11-WD-21,,,350,39,,,,
R11-WD-21,,,351,40,,,,
R11-WD-21,,,352,41,,,,
R11-WD-21,18:55:00,18:55:00,353,42,,,,
R11-WD-21,,,354,43,,,,
R11-WD-21,,,355,44,,,,
R11-WD-21,,,356,45,,,,
R11-WD-21,,,357,46,,,,
R11-WD-21,,,358,47,,,,
R11-WD-21,,,359,48,,,,
R11-WD-21,,,360,49,,,,
R11-WD-21,,,361,50,,,,
R11-WD-21,,,362,51,,,,
R11-WD-21,,,363,52,,,,
R11-WD-21,,,364,53,,,,
R11-WD-21,,,365,54,,,,
R11-WD-21,19:00:00,19:00:00,366,55,,,,
R11-WD-21,,,367,56,,,,
R11-WD-21,,,368,57,,,,
R11-WD-21,,,369,58,,,,
R11-WD-21,,,370,59,,,,
R11-WD-21,,,371,60,,,,
R11-WD-21,,,372,61,,,,
R11-WD-21,,,373,62,,,,
R11-WD-21,,,374,63,,,,
R11-WD-21,,,375,64,,,,
R11-WD-21,19:10:00,19:10:00,000,65,,,,
R11-WE-01,08:25:00,08:25:00,000,0,,,,
R11-WE-01,,,171,1,,,,
R11-WE-01,,,313,2,,,,
R11-WE-01,,,314,3,,,,
R11-WE-01,,,315,4,,,,
R11-WE-01,,,316,5,,,,
R11-WE-01,,,317,6,,,,
R11-WE-01,,,318,7,,,,
R11-WE-01,,,319,8,,,,
R11-WE-01,,,320,9,,,,
R11-WE-01,,,321,10,,,,
R11-WE-01,,,322,11,,,,
R11-WE-01,,,323,12,,,,
R11-WE-01,,,324,13,,,,
R11-WE-01,08:32:00,08:32:00,325,14,,,,
R11-WE-01,,,326,15,,,,
R11-WE-01,,,327,16,,,,
R11-WE-01,,,328,17,,,,
R11-WE-01,,,329,18,,,,
R11-WE-01,,,330,19,,,,
R11-WE-01,,,331,20,,,,
R11-WE-01,,,332,21,,,,
R11-WE-01,,,333,22,,,,
R11-WE-01,,,334,23,,,,
R11-WE-01,08:39:00,08:39:00,335,24,,,,
R11-WE-01,,,336,25,,,,
R11-WE-01,,,337,26,,,,
R11-WE-01,,,338,27,,,,
R11-WE-01,,,339,28,,,,
R11-WE-01,08:45:00,08:45:00,340,29,,,,
R11-WE-01,,,341,30,,,,
R11-WE-01,,,342,31,,,,
R11-WE-01,,,343,32,,,,
R11-WE-01,,,344,33,,,,
R11-WE-01,,,345,34,,,,
R11-WE-01,08:54:00,08:54:00,346,35,,,,
R11-WE-01,,,347,36,,,,
R11-WE-01,,,348,37,,,,
R11-WE-01,,,349,38,,,,
R11-WE-01,,,350,39,,,,
R11-WE-01,,,351,40,,,,
R11-WE-01,,,352,41,,,,
R11-WE-01,09:00:00,09:00:00,353,42,,,,
R11-WE-01,,,354,43,,,,
R11-WE-01,,,355,44,,,,
R11-WE-01,,,356,45,,,,
R11-WE-01,,,357,46,,,,
R11-WE-01,,,358,47,,,,
R11-WE-01,,,359,48,,,,
R11-WE-01,,,360,49,,,,
R11-WE-01,,,361,50,,,,
R11-WE-01,,,362,51,,,,
R11-WE-01,,,363,52,,,,
R11-WE-01,,,364,53,,,,
R11-WE-01,,,365,54,,,,
R11-WE-01,09:05:00,09:05:00,366,55,,,,
R11-WE-01,,,367,56,,,,
R11-WE-01,,,368,57,,,,
R11-WE-01,,,369,58,,,,
R11-WE-01,,,370,59,,,,
R11-WE-01,,,371,60,,,,
R11-WE-01,,,372,61,,,,
R11-WE-01,,,373,62,,,,
R11-WE-01,,,374,63,,,,
R11-WE-01,,,375,64,,,,
R11-WE-01,09:15:00,09:15:00,000,65,,,,
R11-WE-02,09:20:00,09:20:00,000,0,,,,
R11-WE-02,,,171,1,,,,
R11-WE-02,,,313,2,,,,
R11-WE-02,,,314,3,,,,
R11-WE-02,,,315,4,,,,
R11-WE-02,,,316,5,,,,
R11-WE-02,,,317,6,,,,
R11-WE-02,,,318,7,,,,
R11-WE-02,,,319,8,,,,
R11-WE-02,,,320,9,,,,
R11-WE-02,,,321,10,,,,
R11-WE-02,,,322,11,,,,
R11-WE-02,,,323,12,,,,
R11-WE-02,,,324,13,,,,
R11-WE-02,09:27:00,09:27:00,325,14,,,,
R11-WE-02,,,326,15,,,,
R11-WE-02,,,327,16,,,,
R11-WE-02,,,328,17,,,,
R11-WE-02,,,329,18,,,,
R11-WE-02,,,330,19,,,,
R11-WE-02,,,331,20,,,,
R11-WE-02,,,332,21,,,,
R11-WE-02,,,333,22,,,,
R11-WE-02,,,334,23,,,,
R11-WE-02,09:34:00,09:34:00,335,24,,,,
R11-WE-02,,,336,25,,,,
R11-WE-02,,,337,26,,,,
R11-WE-02,,,338,27,,,,
R11-WE-02,,,339,28,,,,
R11-WE-02,09:40:00,09:40:00,340,29,,,,
R11-WE-02,,,341,30,,,,
R11-WE-02,,,342,31,,,,
R11-WE-02,,,343,32,,,,
R11-WE-02,,,344,33,,,,
R11-WE-02,,,345,34,,,,
R11-WE-02,09:49:00,09:49:00,346,35,,,,
R11-WE-02,,,347,36,,,,
R11-WE-02,,,348,37,,,,
R11-WE-02,,,349,38,,,,
R11-WE-02,,,350,39,,,,
R11-WE-02,,,351,40,,,,
R11-WE-02,,,352,41,,,,
R11-WE-02,09:55:00,09:55:00,353,42,,,,
R11-WE-02,,,354,43,,,,
R11-WE-02,,,355,44,,,,
R11-WE-02,,,356,45,,,,
R11-WE-02,,,357,46,,,,
R11-WE-02,,,358,47,,,,
R11-WE-02,,,359,48,,,,
R11-WE-02,,,360,49,,,,
R11-WE-02,,,361,50,,,,
R11-WE-02,,,362,51,,,,
R11-WE-02,,,363,52,,,,
R11-WE-02,,,364,53,,,,
R11-WE-02,,,365,54,,,,
R11-WE-02,10:00:00,10:00:00,366,55,,,,
R11-WE-02,,,367,56,,,,
R11-WE-02,,,368,57,,,,
R11-WE-02,,,369,58,,,,
R11-WE-02,,,370,59,,,,
R11-WE-02,,,371,60,,,,
R11-WE-02,,,372,61,,,,
R11-WE-02,,,373,62,,,,
R11-WE-02,,,374,63,,,,
R11-WE-02,,,375,64,,,,
R11-WE-02,10:10:00,10:10:00,000,65,,,,
R11-WE-03,10:20:00,10:20:00,000,0,,,,
R11-WE-03,,,171,1,,,,
R11-WE-03,,,313,2,,,,
R11-WE-03,,,314,3,,,,
R11-WE-03,,,315,4,,,,
R11-WE-03,,,316,5,,,,
R11-WE-03,,,317,6,,,,
R11-WE-03,,,318,7,,,,
R11-WE-03,,,319,8,,,,
R11-WE-03,,,320,9,,,,
R11-WE-03,,,321,10,,,,
R11-WE-03,,,322,11,,,,
R11-WE-03,,,323,12,,,,
R11-WE-03,,,324,13,,,,
R11-WE-03,10:27:00,10:27:00,325,14,,,,
R11-WE-03,,,326,15,,,,
R11-WE-03,,,327,16,,,,
R11-WE-03,,,328,17,,,,
R11-WE-03,,,329,18,,,,
R11-WE-03,,,330,19,,,,
R11-WE-03,,,331,20,,,,
R11-WE-03,,,332,21,,,,
R11-WE-03,,,333,22,,,,
R11-WE-03,,,334,23,,,,
R11-WE-03,10:34:00,10:34:00,335,24,,,,
R11-WE-03,,,336,25,,,,
R11-WE-03,,,337,26,,,,
R11-WE-03,,,338,27,,,,
R11-WE-03,,,339,28,,,,
R11-WE-03,10:40:00,10:40:00,340,29,,,,
R11-WE-03,,,341,30,,,,
R11-WE-03,,,342,31,,,,
R11-WE-03,,,343,32,,,,
R11-WE-03,,,344,33,,,,
R11-WE-03,,,345,34,,,,
R11-WE-03,10:49:00,10:49:00,346,35,,,,
R11-WE-03,,,347,36,,,,
R11-WE-03,,,348,37,,,,
R11-WE-03,,,349,38,,,,
R11-WE-03,,,350,39,,,,
R11-WE-03,,,351,40,,,,
R11-WE-03,,,352,41,,,,
R11-WE-03,10:55:00,10:55:00,353,42,,,,
R11-WE-03,,,354,43,,,,
R11-WE-03,,,355,44,,,,
R11-WE-03,,,356,45,,,,
R11-WE-03,,,357,46,,,,
R11-WE-03,,,358,47,,,,
R11-WE-03,,,359,48,,,,
R11-WE-03,,,360,49,,,,
R11-WE-03,,,361,50,,,,
R11-WE-03,,,362,51,,,,
R11-WE-03,,,363,52,,,,
R11-WE-03,,,364,53,,,,
R11-WE-03,,,365,54,,,,
R11-WE-03,11:00:00,11:00:00,366,55,,,,
R11-WE-03,,,367,56,,,,
R11-WE-03,,,368,57,,,,
R11-WE-03,,,369,58,,,,
R11-WE-03,,,370,59,,,,
R11-WE-03,,,371,60,,,,
R11-WE-03,,,372,61,,,,
R11-WE-03,,,373,62,,,,
R11-WE-03,,,374,63,,,,
R11-WE-03,,,375,64,,,,
R11-WE-03,11:10:00,11:10:00,000,65,,,,
R11-WE-04,11:20:00,11:20:00,000,0,,,,
R11-WE-04,,,171,1,,,,
R11-WE-04,,,313,2,,,,
R11-WE-04,,,314,3,,,,
R11-WE-04,,,315,4,,,,
R11-WE-04,,,316,5,,,,
R11-WE-04,,,317,6,,,,
R11-WE-04,,,318,7,,,,
R11-WE-04,,,319,8,,,,
R11-WE-04,,,320,9,,,,
R11-WE-04,,,321,10,,,,
R11-WE-04,,,322,11,,,,
R11-WE-04,,,323,12,,,,
R11-WE-04,,,324,13,,,,
R11-WE-04,11:27:00,11:27:00,325,14,,,,
R11-WE-04,,,326,15,,,,
R11-WE-04,,,327,16,,,,
R11-WE-04,,,328,17,,,,
R11-WE-04,,,329,18,,,,
R11-WE-04,,,330,19,,,,
R11-WE-04,,,331,20,,,,
R11-WE-04,,,332,21,,,,
R11-WE-04,,,333,22,,,,
R11-WE-04,,,334,23,,,,
R11-WE-04,11:34:00,11:34:00,335,24,,,,
R11-WE-04,,,336,25,,,,
R11-WE-04,,,337,26,,,,
R11-WE-04,,,338,27,,,,
R11-WE-04,,,339,28,,,,
R11-WE-04,11:40:00,11:40:00,340,29,,,,
R11-WE-04,,,341,30,,,,
R11-WE-04,,,342,31,,,,
R11-WE-04,,,343,32,,,,
R11-WE-04,,,344,33,,,,
R11-WE-04,,,345,34,,,,
R11-WE-04,11:49:00,11:49:00,346,35,,,,
R11-WE-04,,,347,36,,,,
R11-WE-04,,,348,37,,,,
R11-WE-04,,,349,38,,,,
R11-WE-04,,,350,39,,,,
R11-WE-04,,,351,40,,,,
R11-WE-04,,,352,41,,,,
R11-WE-04,11:55:00,11:55:00,353,42,,,,
R11-WE-04,,,354,43,,,,
R11-WE-04,,,355,44,,,,
R11-WE-04,,,356,45,,,,
R11-WE-04,,,357,46,,,,
R11-WE-04,,,358,47,,,,
R11-WE-04,,,359,48,,,,
R11-WE-04,,,360,49,,,,
R11-WE-04,,,361,50,,,,
R11-WE-04,,,362,51,,,,
R11-WE-04,,,363,52,,,,
R11-WE-04,,,364,53,,,,
R11-WE-04,,,365,54,,,,
R11-WE-04,12:00:00,12:00:00,366,55,,,,
R11-WE-04,,,367,56,,,,
R11-WE-04,,,368,57,,,,
R11-WE-04,,,369,58,,,,
R11-WE-04,,,370,59,,,,
R11-WE-04,,,371,60,,,,
R11-WE-04,,,372,61,,,,
R11-WE-04,,,373,62,,,,
R11-WE-04,,,374,63,,,,
R11-WE-04,,,375,64,,,,
R11-WE-04,12:10:00,12:10:00,000,65,,,,
R11-WE-05,12:20:00,12:20:00,000,0,,,,
R11-WE-05,,,171,1,,,,
R11-WE-05,,,313,2,,,,
R11-WE-05,,,314,3,,,,
R11-WE-05,,,315,4,,,,
R11-WE-05,,,316,5,,,,
R11-WE-05,,,317,6,,,,
R11-WE-05,,,318,7,,,,
R11-WE-05,,,319,8,,,,
R11-WE-05,,,320,9,,,,
R11-WE-05,,,321,10,,,,
R11-WE-05,,,322,11,,,,
R11-WE-05,,,323,12,,,,
R11-WE-05,,,324,13,,,,
R11-WE-05,12:27:00,12:27:00,325,14,,,,
R11-WE-05,,,326,15,,,,
R11-WE-05,,,327,16,,,,
R11-WE-05,,,328,17,,,,
R11-WE-05,,,329,18,,,,
R11-WE-05,,,330,19,,,,
R11-WE-05,,,331,20,,,,
R11-WE-05,,,332,21,,,,
R11-WE-05,,,333,22,,,,
R11-WE-05,,,334,23,,,,
R11-WE-05,12:34:00,12:34:00,335,24,,,,
R11-WE-05,,,336,25,,,,
R11-WE-05,,,337,26,,,,
R11-WE-05,,,338,27,,,,
R11-WE-05,,,339,28,,,,
R11-WE-05,12:40:00,12:40:00,340,29,,,,
R11-WE-05,,,341,30,,,,
R11-WE-05,,,342,31,,,,
R11-WE-05,,,343,32,,,,
R11-WE-05,,,344,33,,,,
R11-WE-05,,,345,34,,,,
R11-WE-05,12:49:00,12:49:00,346,35,,,,
R11-WE-05,,,347,36,,,,
R11-WE-05,,,348,37,,,,
R11-WE-05,,,349,38,,,,
R11-WE-05,,,350,39,,,,
R11-WE-05,,,351,40,,,,
R11-WE-05,,,352,41,,,,
R11-WE-05,12:55:00,12:55:00,353,42,,,,
R11-WE-05,,,354,43,,,,
R11-WE-05,,,355,44,,,,
R11-WE-05,,,356,45,,,,
R11-WE-05,,,357,46,,,,
R11-WE-05,,,358,47,,,,
R11-WE-05,,,359,48,,,,
R11-WE-05,,,360,49,,,,
R11-WE-05,,,361,50,,,,
R11-WE-05,,,362,51,,,,
R11-WE-05,,,363,52,,,,
R11-WE-05,,,364,53,,,,
R11-WE-05,,,365,54,,,,
R11-WE-05,13:00:00,13:00:00,366,55,,,,
R11-WE-05,,,367,56,,,,
R11-WE-05,,,368,57,,,,
R11-WE-05,,,369,58,,,,
R11-WE-05,,,370,59,,,,
R11-WE-05,,,371,60,,,,
R11-WE-05,,,372,61,,,,
R11-WE-05,,,373,62,,,,
R11-WE-05,,,374,63,,,,
R11-WE-05,,,375,64,,,,
R11-WE-05,13:10:00,13:10:00,000,65,,,,
R11-WE-06,13:20:00,13:20:00,000,0,,,,
R11-WE-06,,,171,1,,,,
R11-WE-06,,,313,2,,,,
R11-WE-06,,,314,3,,,,
R11-WE-06,,,315,4,,,,
R11-WE-06,,,316,5,,,,
R11-WE-06,,,317,6,,,,
R11-WE-06,,,318,7,,,,
R11-WE-06,,,319,8,,,,
R11-WE-06,,,320,9,,,,
R11-WE-06,,,321,10,,,,
R11-WE-06,,,322,11,,,,
R11-WE-06,,,323,12,,,,
R11-WE-06,,,324,13,,,,
R11-WE-06,13:27:00,13:27:00,325,14,,,,
R11-WE-06,,,326,15,,,,
R11-WE-06,,,327,16,,,,
R11-WE-06,,,328,17,,,,
R11-WE-06,,,329,18,,,,
R11-WE-06,,,330,19,,,,
R11-WE-06,,,331,20,,,,
R11-WE-06,,,332,21,,,,
R11-WE-06,,,333,22,,,,
R11-WE-06,,,334,23,,,,
R11-WE-06,13:34:00,13:34:00,335,24,,,,
R11-WE-06,,,336,25,,,,
R11-WE-06,,,337,26,,,,
R11-WE-06,,,338,27,,,,
R11-WE-06,,,339,28,,,,
R11-WE-06,13:40:00,13:40:00,340,29,,,,
R11-WE-06,,,341,30,,,,
R11-WE-06,,,342,31,,,,
R11-WE-06,,,343,32,,,,
R11-WE-06,,,344,33,,,,
R11-WE-06,,,345,34,,,,
R11-WE-06,13:49:00,13:49:00,346,35,,,,
R11-WE-06,,,347,36,,,,
R11-WE-06,,,348,37,,,,
R11-WE-06,,,349,38,,,,
R11-WE-06,,,350,39,,,,
R11-WE-06,,,351,40,,,,
R11-WE-06,,,352,41,,,,
R11-WE-06,13:55:00,13:55:00,353,42,,,,
R11-WE-06,,,354,43,,,,
R11-WE-06,,,355,44,,,,
R11-WE-06,,,356,45,,,,
R11-WE-06,,,357,46,,,,
R11-WE-06,,,358,47,,,,
R11-WE-06,,,359,48,,,,
R11-WE-06,,,360,49,,,,
R11-WE-06,,,361,50,,,,
R11-WE-06,,,362,51,,,,
R11-WE-06,,,363,52,,,,
R11-WE-06,,,364,53,,,,
R11-WE-06,,,365,54,,,,
R11-WE-06,14:00:00,14:00:00,366,55,,,,
R11-WE-06,,,367,56,,,,
R11-WE-06,,,368,57,,,,
R11-WE-06,,,369,58,,,,
R11-WE-06,,,370,59,,,,
R11-WE-06,,,371,60,,,,
R11-WE-06,,,372,61,,,,
R11-WE-06,,,373,62,,,,
R11-WE-06,,,374,63,,,,
R11-WE-06,,,375,64,,,,
R11-WE-06,14:10:00,14:10:00,000,65,,,,
R11-WE-07,14:20:00,14:20:00,000,0,,,,
R11-WE-07,,,171,1,,,,
R11-WE-07,,,313,2,,,,
R11-WE-07,,,314,3,,,,
R11-WE-07,,,315,4,,,,
R11-WE-07,,,316,5,,,,
R11-WE-07,,,317,6,,,,
R11-WE-07,,,318,7,,,,
R11-WE-07,,,319,8,,,,
R11-WE-07,,,320,9,,,,
R11-WE-07,,,321,10,,,,
R11-WE-07,,,322,11,,,,
R11-WE-07,,,323,12,,,,
R11-WE-07,,,324,13,,,,
R11-WE-07,14:27:00,14:27:00,325,14,,,,
R11-WE-07,,,326,15,,,,
R11-WE-07,,,327,16,,,,
R11-WE-07,,,328,17,,,,
R11-WE-07,,,329,18,,,,
R11-WE-07,,,330,19,,,,
R11-WE-07,,,331,20,,,,
R11-WE-07,,,332,21,,,,
R11-WE-07,,,333,22,,,,
R11-WE-07,,,334,23,,,,
R11-WE-07,14:34:00,14:34:00,335,24,,,,
